Date,Open,High,Low,Close,Adj Close,Volume,Stock Name
31-12-2021,146.1600037,148.6100006,143.5500031,143.8999939,143.8999939,49448100,AMD
03-01-2022,145.1399994,151.6499939,145.0200043,150.2400055,150.2400055,59396600,AMD
04-01-2022,151.0099945,152.4199982,140.6999969,144.4199982,144.4199982,80200500,AMD
05-01-2022,142.8200073,143.7599945,135.2899933,136.1499939,136.1499939,65403200,AMD
06-01-2022,136.1900024,138,131.7700043,136.2299957,136.2299957,64802900,AMD
07-01-2022,136.2799988,137.4400024,131.1300049,132,132,58441100,AMD
10-01-2022,129.0800018,132.4199982,125.0299988,132,132,84671300,AMD
11-01-2022,133.4499969,138.9900055,131.5899963,137.3099976,137.3099976,77153900,AMD
12-01-2022,138.5899963,140.5700073,135.7700043,137.4700012,137.4700012,69669600,AMD
13-01-2022,139.4400024,141.25,131.8099976,132.7400055,132.7400055,76618100,AMD
14-01-2022,131.6799927,137,131.4299927,136.8800049,136.8800049,71078400,AMD
18-01-2022,134.5,136.3899994,131.5899963,131.9299927,131.9299927,56527400,AMD
19-01-2022,133.5500031,134.5700073,128.0200043,128.2700043,128.2700043,69831800,AMD
20-01-2022,126.0400009,128.5099945,121.4100037,121.8899994,121.8899994,91157300,AMD
21-01-2022,120.1399994,125.0199966,118.3899994,118.8099976,118.8099976,95685300,AMD
24-01-2022,115.4000015,116.7699966,107.5,116.5299988,116.5299988,116210100,AMD
25-01-2022,114.0999985,114.8199997,109.8600006,111.1299973,111.1299973,85102900,AMD
26-01-2022,114.5500031,117.1600037,108.6299973,110.7099991,110.7099991,94752600,AMD
27-01-2022,111.9599991,112.75,101.9400024,102.5999985,102.5999985,125954100,AMD
28-01-2022,101.5500031,105.4000015,99.34999847,105.2399979,105.2399979,98749500,AMD
31-01-2022,107.9300003,114.3099976,106.9000015,114.25,114.25,97206000,AMD
01-02-2022,116.75,117.2600021,112.7300034,116.7799988,116.7799988,122467900,AMD
02-02-2022,129.8899994,130.0599976,120.6399994,122.7600021,122.7600021,180065000,AMD
03-02-2022,120.3199997,125.3700027,118.8199997,120.0800018,120.0800018,103599500,AMD
04-02-2022,120.3399963,124.9599991,118.5800018,123.5999985,123.5999985,86212000,AMD
07-02-2022,123.5599976,127.6299973,122.7900009,123.6699982,123.6699982,81672500,AMD
08-02-2022,122.3799973,128.7100067,122.0500031,128.2299957,128.2299957,84902800,AMD
09-02-2022,129.6000061,132.9600067,127.6500015,132.8500061,132.8500061,92948900,AMD
10-02-2022,128.8399963,131.7599945,124.6100006,125.7699966,125.7699966,108939900,AMD
11-02-2022,126.1399994,127.1699982,111.8099976,113.1800003,113.1800003,164723200,AMD
14-02-2022,115.5100021,118.3700027,113.4599991,114.2699966,114.2699966,135146400,AMD
15-02-2022,117.1900024,121.8799973,114.3600006,121.4700012,121.4700012,143975900,AMD
16-02-2022,119.0500031,119.5400009,114.2200012,117.6900024,117.6900024,119109600,AMD
17-02-2022,116.2600021,116.9800034,112.2600021,112.3700027,112.3700027,98179600,AMD
18-02-2022,113.9000015,115.6399994,109.8899994,113.8300018,113.8300018,114321200,AMD
22-02-2022,115.2699966,119.1999969,113.6100006,115.6500015,115.6500015,141648500,AMD
23-02-2022,117.4000015,118.6500015,109.0400009,109.7600021,109.7600021,120299400,AMD
24-02-2022,104.5599976,116.9599991,104.2600021,116.6100006,116.6100006,142956600,AMD
25-02-2022,117.1600037,121.2300034,116.0400009,121.0599976,121.0599976,127821000,AMD
28-02-2022,120.3099976,124.6100006,119.1999969,123.3399963,123.3399963,124666100,AMD
01-03-2022,122.3300018,122.4300003,112.8000031,113.8300018,113.8300018,126552200,AMD
02-03-2022,115.4700012,119.4800034,113.3099976,118.2799988,118.2799988,118354500,AMD
03-03-2022,118.1299973,118.2600021,111.0500031,111.9800034,111.9800034,123916700,AMD
04-03-2022,112,113,106.8099976,108.4100037,108.4100037,100609400,AMD
07-03-2022,108.5299988,109.5299988,102.8199997,102.9499969,102.9499969,92600000,AMD
08-03-2022,102.8099976,109.9000015,100.0800018,105.5299988,105.5299988,135348300,AMD
09-03-2022,108.4100037,111.7099991,106.8499985,111.0500031,111.0500031,102310300,AMD
10-03-2022,108.8899994,109.0699997,103.0699997,106.4599991,106.4599991,102557400,AMD
11-03-2022,108.1299973,108.1900024,104.0800018,104.2900009,104.2900009,87584400,AMD
14-03-2022,102.9899979,105.2399979,101.0400009,102.25,102.25,89731700,AMD
15-03-2022,102.6600037,109.6900024,101.7900009,109.3300018,109.3300018,112425500,AMD
16-03-2022,111.5999985,115.4199982,109.8899994,115.3700027,115.3700027,113689800,AMD
17-03-2022,112.1399994,114.2699966,109.7099991,111.6900024,111.6900024,103201700,AMD
18-03-2022,111.2799988,114.9300003,110.5500031,113.4599991,113.4599991,105834800,AMD
21-03-2022,113.7300034,117.5699997,112.5400009,115.9199982,115.9199982,101905900,AMD
22-03-2022,115.4300003,117.9499969,113.8099976,114.7799988,114.7799988,101672600,AMD
23-03-2022,114.2900009,117.5500031,112.2099991,113.9199982,113.9199982,90579200,AMD
24-03-2022,114.9599991,120.5500031,113.7099991,120.5299988,120.5299988,121961300,AMD
25-03-2022,119.9199982,121.4000015,117.25,119.6699982,119.6699982,95852400,AMD
28-03-2022,117.6999969,120.4100037,116.7099991,120.2399979,120.2399979,92966100,AMD
29-03-2022,122.2799988,123.7099991,119.5899963,123.2300034,123.2300034,94143000,AMD
30-03-2022,123.0400009,125.6699982,118.5899963,119.2200012,119.2200012,99476900,AMD
31-03-2022,116.3099976,116.3799973,109.0199966,109.3399963,109.3399963,147004800,AMD
01-04-2022,110.4800034,111.4199982,106.0999985,108.1900024,108.1900024,111867100,AMD
04-04-2022,109.9700012,110.9400024,107.0299988,110.5299988,110.5299988,90123900,AMD
05-04-2022,109.6900024,110.4800034,106.0500031,106.8199997,106.8199997,79532000,AMD
06-04-2022,104.4499969,105.7399979,101.7099991,103.6699982,103.6699982,105256600,AMD
07-04-2022,103.9199982,105.2399979,100.9100037,103.7200012,103.7200012,91895500,AMD
08-04-2022,102.5100021,102.9899979,100.4199982,101,101,92746700,AMD
11-04-2022,98.59999847,98.66999817,95.94000244,97.37000275,97.37000275,95527700,AMD
12-04-2022,98.77999878,99.58999634,94.59999847,95.09999847,95.09999847,89246400,AMD
13-04-2022,95.30000305,98.33000183,94.70999908,97.73999786,97.73999786,77728400,AMD
14-04-2022,98.37000275,98.38999939,92.91999817,93.05999756,93.05999756,73354400,AMD
18-04-2022,92.02999878,95.16000366,91.63999939,93.88999939,93.88999939,80605800,AMD
19-04-2022,93.38999939,97.06999969,92.83999634,96.93000031,96.93000031,77069500,AMD
20-04-2022,97.83999634,97.91000366,93.19999695,94.01999664,94.01999664,62489000,AMD
21-04-2022,95.16000366,96.23000336,89.23999786,89.84999847,89.84999847,76680600,AMD
22-04-2022,90.02999878,91.45999908,87.94000244,88.13999939,88.13999939,75017700,AMD
25-04-2022,89.86000061,91.37000275,88.61000061,90.69000244,90.69000244,93481000,AMD
26-04-2022,89.73999786,90.12000275,85.08000183,85.16000366,85.16000366,89127400,AMD
27-04-2022,84.25,87.90000153,84.01999664,84.91000366,84.91000366,83125100,AMD
28-04-2022,86.66999817,90.58000183,84.77999878,89.63999939,89.63999939,91495400,AMD
29-04-2022,88.05000305,91.79000092,85.37999725,85.51999664,85.51999664,82647700,AMD
02-05-2022,85.66000366,90.37000275,85.31999969,89.83999634,89.83999634,98304100,AMD
03-05-2022,89.84999847,92.20999908,89.01000214,91.12999725,91.12999725,126381800,AMD
04-05-2022,98.18000031,99.69000244,91.69999695,99.41999817,99.41999817,225394100,AMD
05-05-2022,97.65000153,97.83999634,92.16999817,93.87000275,93.87000275,153129800,AMD
06-05-2022,94.33999634,98.18000031,92.65000153,95.33999634,95.33999634,144286600,AMD
09-05-2022,92.87000275,93.73999786,85.37999725,86.36000061,86.36000061,144523700,AMD
10-05-2022,89.18000031,90.76999664,85.41000366,88.73000336,88.73000336,137235500,AMD
11-05-2022,87.83999634,93.45999908,86.52999878,87.91999817,87.91999817,136137900,AMD
12-05-2022,86.59999847,88.55000305,83.26999664,87.05999756,87.05999756,129214200,AMD
13-05-2022,88.30000305,96.56999969,88.22000122,95.12000275,95.12000275,138068100,AMD
16-05-2022,93.86000061,98.16999817,93.08000183,94.23999786,94.23999786,131065700,AMD
17-05-2022,97.87999725,103.1999969,97.54000092,102.4700012,102.4700012,164227200,AMD
18-05-2022,100,104.2200012,95.70999908,96.27999878,96.27999878,142603200,AMD
19-05-2022,96.69000244,100.6900024,95.08999634,96.66999817,96.66999817,141506200,AMD
20-05-2022,98.38999939,98.63999939,88.26000214,93.5,93.5,164126800,AMD
23-05-2022,91.66000366,95.19000244,90.91999817,95.06999969,95.06999969,128773000,AMD
24-05-2022,92.54000092,93.41999817,89.62000275,91.16000366,91.16000366,123341400,AMD
25-05-2022,90.43000031,93.88999939,89.51999664,92.65000153,92.65000153,111771100,AMD
26-05-2022,91.33999634,100.3300018,90.73999786,98.75,98.75,128792700,AMD
27-05-2022,100.1399994,102.4000015,99.37999725,102.2600021,102.2600021,104348400,AMD
31-05-2022,102.4300003,104.5500031,100.0400009,101.8600006,101.8600006,125102900,AMD
01-06-2022,102.1299973,103.5699997,99.55000305,101.2200012,101.2200012,99351400,AMD
02-06-2022,100.7799988,109.5,100.7799988,108.5899963,108.5899963,120953800,AMD
03-06-2022,105.8000031,109.3899994,104.6500015,106.3000031,106.3000031,110844700,AMD
06-06-2022,108.2699966,109.5699997,104.2300034,105.6500015,105.6500015,96726900,AMD
07-06-2022,104.2399979,106.2399979,102.6100006,105.2799988,105.2799988,79022900,AMD
08-06-2022,104.5699997,105.8499985,100.4100037,101.9000015,101.9000015,97641900,AMD
09-06-2022,101.5699997,103.9400024,98.73999786,98.80000305,98.80000305,95299000,AMD
10-06-2022,98.81999969,99.93000031,94.25,94.81999969,94.81999969,102135400,AMD
13-06-2022,91.26000214,92.02999878,86.63999939,86.98999786,86.98999786,98148800,AMD
14-06-2022,87.41000366,88.30000305,85.81999969,86.98999786,86.98999786,84066600,AMD
15-06-2022,87.90000153,90.86000061,86.19000244,89.30000305,89.30000305,95774800,AMD
16-06-2022,86.62999725,86.73000336,80.63999939,82.05000305,82.05000305,102433300,AMD
17-06-2022,82.19000244,82.94000244,79.43000031,81.56999969,81.56999969,105212300,AMD
21-06-2022,84.16999817,85.80999756,82.59999847,83.79000092,83.79000092,87780600,AMD
22-06-2022,84.40000153,86.37999725,83.30000305,83.75,83.75,86634700,AMD
23-06-2022,84.31999969,84.41000366,80.23000336,82.43000031,82.43000031,100614600,AMD
24-06-2022,83.55999756,87.52999878,83.08000183,87.08000183,87.08000183,88553900,AMD
27-06-2022,87.36000061,88.22000122,85.25,86.16000366,86.16000366,74663500,AMD
28-06-2022,85.70999908,86.73000336,80.43000031,80.77999878,80.77999878,95618600,AMD
29-06-2022,79.55000305,79.75,76.51000214,77.98999786,77.98999786,104140900,AMD
30-06-2022,77.73000336,78.91000366,75.48000336,76.47000122,76.47000122,105368600,AMD
01-07-2022,75.19000244,75.44999695,72.69000244,73.66999817,73.66999817,87734200,AMD
05-07-2022,71.98000336,75.20999908,71.59999847,75.19999695,75.19999695,95589000,AMD
06-07-2022,75.16999817,76.27999878,73.55000305,75.34999847,75.34999847,85458900,AMD
07-07-2022,77.19000244,79.98999786,76.90000153,79.30000305,79.30000305,83640900,AMD
08-07-2022,78.30999756,80.47000122,77.40000153,79.34999847,79.34999847,83405900,AMD
11-07-2022,77.84999847,78.29000092,75.83999634,76.94999695,76.94999695,76150300,AMD
12-07-2022,76.98000336,77.44000244,74.43000031,76.36000061,76.36000061,77873200,AMD
13-07-2022,74.94000244,79.11000061,74.48000336,77.51999664,77.51999664,79355000,AMD
14-07-2022,78.23000336,79.25,76,78.59999847,78.59999847,83493600,AMD
15-07-2022,79.36000061,81.19999695,77.90000153,81.11000061,81.11000061,76050600,AMD
18-07-2022,82.20999908,84.47000122,80.94000244,81.43000031,81.43000031,90464300,AMD
19-07-2022,82.76000214,86.41000366,82.19000244,85.87999725,85.87999725,85047500,AMD
20-07-2022,85.38999939,89.91999817,85.08000183,89.43000031,89.43000031,88348600,AMD
21-07-2022,89.59999847,91.58000183,88.22000122,91.08999634,91.08999634,90449300,AMD
22-07-2022,90.19999695,90.69000244,87.04000092,88.09999847,88.09999847,76989700,AMD
25-07-2022,86.56999969,87.59999847,85.12000275,87.54000092,87.54000092,70083000,AMD
26-07-2022,87,87.75,84.70999908,85.25,85.25,69180400,AMD
27-07-2022,86.94000244,90.62000275,86.29000092,89.81999969,89.81999969,78301600,AMD
28-07-2022,90.41999817,92.22000122,88.58999634,91.66999817,91.66999817,79009200,AMD
29-07-2022,90.69999695,94.80999756,90.55999756,94.47000122,94.47000122,76630700,AMD
01-08-2022,95.58999634,98.38999939,93.95999908,96.77999878,96.77999878,96477500,AMD
02-08-2022,95.70999908,100.9199982,95.36000061,99.29000092,99.29000092,116734100,AMD
03-08-2022,94.83000183,98.76999664,93.62000275,98.08999634,98.08999634,131142000,AMD
04-08-2022,97.5,104.5899963,97.26000214,103.9100037,103.9100037,125855800,AMD
05-08-2022,101.0500031,103.8600006,100.9800034,102.3099976,102.3099976,93859900,AMD
08-08-2022,100.0599976,101.8000031,97.98999786,100.0699997,100.0699997,92606800,AMD
09-08-2022,97.94999695,98.05000305,93.66999817,95.54000092,95.54000092,89473700,AMD
10-08-2022,98.44999695,99.34999847,95.61000061,99.05000305,99.05000305,83416100,AMD
11-08-2022,99.93000031,102.3700027,98,98.12000275,98.12000275,77516900,AMD
12-08-2022,99.19999695,101.4000015,98.48000336,100.8300018,100.8300018,72316300,AMD
15-08-2022,100.5100021,101.8499985,99.80000305,101.0100021,101.0100021,61327100,AMD
16-08-2022,100.8399963,101.4499969,98.31999969,100.1999969,100.1999969,60220700,AMD
17-08-2022,99.26000214,99.63999939,96.73000336,98.26999664,98.26999664,63735600,AMD
18-08-2022,97.73999786,101.0699997,96.73000336,100.4400024,100.4400024,76059500,AMD
19-08-2022,98.66999817,99.25,94.58999634,95.94999695,95.94999695,67221700,AMD
22-08-2022,94.40000153,95.01999664,92.36000061,92.83999634,92.83999634,61837300,AMD
23-08-2022,92.38999939,94.44000244,92.11000061,92.48999786,92.48999786,52927000,AMD
24-08-2022,92.20999908,93.37999725,90.90000153,92.73000336,92.73000336,56520400,AMD
25-08-2022,93.13999939,97.56999969,93.13999939,97.18000031,97.18000031,61016200,AMD
26-08-2022,96.29000092,97.59999847,91.12000275,91.18000031,91.18000031,65552500,AMD
29-08-2022,90.05000305,91.19000244,88.26000214,88.48999786,88.48999786,61142500,AMD
30-08-2022,90.05999756,90.15000153,85.33999634,86.94000244,86.94000244,69087100,AMD
31-08-2022,86.27999878,86.72000122,83.72000122,84.87000275,84.87000275,64991700,AMD
01-09-2022,82.34999847,82.76000214,78.51999664,82.33000183,82.33000183,94854700,AMD
02-09-2022,83.31999969,83.65000153,79.80999756,80.23999786,80.23999786,84924400,AMD
06-09-2022,80.41000366,80.88999939,78.37000275,78.72000122,78.72000122,68727300,AMD
07-09-2022,79.23999786,80.25,77.73999786,79.61000061,79.61000061,67891200,AMD
08-09-2022,80.02999878,83.44999695,79.23999786,82.77999878,82.77999878,89089300,AMD
09-09-2022,84.02999878,85.68000031,83.83999634,85.44999695,85.44999695,68907700,AMD
12-09-2022,84.88999939,85.34999847,83.45999908,84.63999939,84.63999939,71922500,AMD
13-09-2022,80.95999908,81.47000122,76.80000305,77.02999878,77.02999878,80921200,AMD
14-09-2022,77.09999847,78.08000183,75.87000275,77.44999695,77.44999695,71483000,AMD
15-09-2022,76.63999939,77.97000122,74.91000366,76.66000366,76.66000366,81818000,AMD
16-09-2022,75.62000275,76.81999969,74.68000031,76.51000214,76.51000214,75300200,AMD
19-09-2022,75.38999939,77.33999634,75.34999847,76.76999664,76.76999664,64966900,AMD
20-09-2022,76.08000183,76.58000183,74.73000336,75.25,75.25,51129100,AMD
21-09-2022,75.44000244,78.41000366,74.44999695,74.48000336,74.48000336,82069700,AMD
22-09-2022,73.88999939,74.29000092,69.16999817,69.5,69.5,101436900,AMD
23-09-2022,68,69.08000183,66.81999969,67.95999908,67.95999908,87690000,AMD
26-09-2022,67.87000275,68.73999786,66.25,66.30000305,66.30000305,82898700,AMD
27-09-2022,67.90000153,68.77999878,66,67.16999817,67.16999817,94871800,AMD
28-09-2022,67.11000061,68.80000305,66.55999756,68.36000061,68.36000061,72389500,AMD
29-09-2022,67.15000153,67.19999695,62.83000183,64.13999939,64.13999939,102552400,AMD
30-09-2021,143.6600037,144.3800049,141.2799988,141.5,140.4784851,89056700,AAPL
01-10-2021,141.8999939,142.9199982,139.1100006,142.6499939,141.620163,94639600,AAPL
04-10-2021,141.7599945,142.2100067,138.2700043,139.1399994,138.1355133,98322000,AAPL
05-10-2021,139.4900055,142.2400055,139.3600006,141.1100006,140.0912781,80861100,AAPL
06-10-2021,139.4700012,142.1499939,138.3699951,142,140.9748688,83221100,AAPL
07-10-2021,143.0599976,144.2200012,142.7200012,143.2899933,142.2555542,61732700,AAPL
08-10-2021,144.0299988,144.1799927,142.5599976,142.8999939,141.8683624,58773200,AAPL
11-10-2021,142.2700043,144.8099976,141.8099976,142.8099976,141.779007,64452200,AAPL
12-10-2021,143.2299957,143.25,141.0399933,141.5099945,140.4884033,73035900,AAPL
13-10-2021,141.2400055,141.3999939,139.1999969,140.9100037,139.892746,78762700,AAPL
14-10-2021,142.1100006,143.8800049,141.5099945,143.7599945,142.722168,69907100,AAPL
15-10-2021,143.7700043,144.8999939,143.5099945,144.8399963,143.7943573,67940300,AAPL
18-10-2021,143.4499969,146.8399963,143.1600037,146.5500031,145.4920197,85589200,AAPL
19-10-2021,147.0099945,149.1699982,146.5500031,148.7599945,147.6860809,76378900,AAPL
20-10-2021,148.6999969,149.75,148.1199951,149.2599945,148.1824646,58418800,AAPL
21-10-2021,148.8099976,149.6399994,147.8699951,149.4799957,148.4008789,61421000,AAPL
22-10-2021,149.6900024,150.1799927,148.6399994,148.6900024,147.6165771,58883400,AAPL
25-10-2021,148.6799927,149.3699951,147.6199951,148.6399994,147.5669403,50720600,AAPL
26-10-2021,149.3300018,150.8399963,149.0099945,149.3200073,148.2420197,60893400,AAPL
27-10-2021,149.3600006,149.7299957,148.4900055,148.8500061,147.7754211,56094900,AAPL
28-10-2021,149.8200073,153.1699982,149.7200012,152.5700073,151.4685669,100077900,AAPL
29-10-2021,147.2200012,149.9400024,146.4100037,149.8000031,148.7185669,124953200,AAPL
01-11-2021,148.9900055,149.6999969,147.8000031,148.9600067,147.8846436,74588300,AAPL
02-11-2021,148.6600037,151.5700073,148.6499939,150.0200043,148.9369812,69122000,AAPL
03-11-2021,150.3899994,151.9700012,149.8200073,151.4900055,150.3963623,54511500,AAPL
04-11-2021,151.5800018,152.4299927,150.6399994,150.9600067,149.8701935,60394600,AAPL
05-11-2021,151.8899994,152.1999969,150.0599976,151.2799988,150.407074,65463900,AAPL
08-11-2021,151.4100037,151.5700073,150.1600037,150.4400024,149.5719147,55020900,AAPL
09-11-2021,150.1999969,151.4299927,150.0599976,150.8099976,149.9397888,56787900,AAPL
10-11-2021,150.0200043,150.1300049,147.8500061,147.9199982,147.066452,65187100,AAPL
11-11-2021,148.9600067,149.4299927,147.6799927,147.8699951,147.0167542,41000000,AAPL
12-11-2021,148.4299927,150.3999939,147.4799957,149.9900055,149.124527,63804000,AAPL
15-11-2021,150.3699951,151.8800049,149.4299927,150,149.1344604,59222800,AAPL
16-11-2021,149.9400024,151.4900055,149.3399963,151,150.1286774,59256200,AAPL
17-11-2021,151,155,150.9900055,153.4900055,152.6043091,88807000,AAPL
18-11-2021,153.7100067,158.6699982,153.0500031,157.8699951,156.9590454,137827700,AAPL
19-11-2021,157.6499939,161.0200043,156.5299988,160.5500031,159.6235657,117305600,AAPL
22-11-2021,161.6799927,165.6999969,161,161.0200043,160.0908661,117467900,AAPL
23-11-2021,161.1199951,161.8000031,159.0599976,161.4100037,160.4786224,96041900,AAPL
24-11-2021,160.75,162.1399994,159.6399994,161.9400024,161.0055695,69463600,AAPL
26-11-2021,159.5700073,160.4499969,156.3600006,156.8099976,155.9051666,76959800,AAPL
29-11-2021,159.3699951,161.1900024,158.7899933,160.2400055,159.3153687,88748200,AAPL
30-11-2021,159.9900055,165.5200043,159.9199982,165.3000031,164.3461761,174048100,AAPL
01-12-2021,167.4799957,170.3000031,164.5299988,164.7700043,163.8192444,152052500,AAPL
02-12-2021,158.7400055,164.1999969,157.8000031,163.7599945,162.8150635,136739200,AAPL
03-12-2021,164.0200043,164.9600067,159.7200012,161.8399963,160.9061127,118023100,AAPL
06-12-2021,164.2899933,167.8800049,164.2799988,165.3200073,164.3660583,107497000,AAPL
07-12-2021,169.0800018,171.5800018,168.3399963,171.1799927,170.1922302,120405400,AAPL
08-12-2021,172.1300049,175.9600067,170.6999969,175.0800018,174.0697479,116998900,AAPL
09-12-2021,174.9100037,176.75,173.9199982,174.5599976,173.5527344,108923700,AAPL
10-12-2021,175.2100067,179.6300049,174.6900024,179.4499969,178.414505,115402700,AAPL
13-12-2021,181.1199951,182.1300049,175.5299988,175.7400055,174.7259369,153237000,AAPL
14-12-2021,175.25,177.7400055,172.2100067,174.3300018,173.3240662,139380400,AAPL
15-12-2021,175.1100006,179.5,172.3099976,179.3000031,178.2653961,131063300,AAPL
16-12-2021,179.2799988,181.1399994,170.75,172.2599945,171.2659912,150185800,AAPL
17-12-2021,169.9299927,173.4700012,169.6900024,171.1399994,170.1524811,195432700,AAPL
20-12-2021,168.2799988,170.5800018,167.4600067,169.75,168.7704926,107499100,AAPL
21-12-2021,171.5599976,173.1999969,169.1199951,172.9900055,171.9917908,91185900,AAPL
22-12-2021,173.0399933,175.8600006,172.1499939,175.6399994,174.6264954,92135300,AAPL
23-12-2021,175.8500061,176.8500061,175.2700043,176.2799988,175.2628021,68356600,AAPL
27-12-2021,177.0899963,180.4199982,177.0700073,180.3300018,179.2894592,74919600,AAPL
28-12-2021,180.1600037,181.3300018,178.5299988,179.2899933,178.2554474,79144300,AAPL
29-12-2021,179.3300018,180.6300049,178.1399994,179.3800049,178.3449402,62348900,AAPL
30-12-2021,179.4700012,180.5700073,178.0899963,178.1999969,177.1717224,59773000,AAPL
31-12-2021,178.0899963,179.2299957,177.2599945,177.5700073,176.5453949,64062300,AAPL
03-01-2022,177.8300018,182.8800049,177.7100067,182.0099945,180.9597321,104487900,AAPL
04-01-2022,182.6300049,182.9400024,179.1199951,179.6999969,178.6630707,99310400,AAPL
05-01-2022,179.6100006,180.1699982,174.6399994,174.9199982,173.9106598,94537600,AAPL
06-01-2022,172.6999969,175.3000031,171.6399994,172,171.0075073,96904000,AAPL
07-01-2022,172.8899994,174.1399994,171.0299988,172.1699982,171.1765137,86709100,AAPL
10-01-2022,169.0800018,172.5,168.1699982,172.1900024,171.1964264,106765600,AAPL
11-01-2022,172.3200073,175.1799927,170.8200073,175.0800018,174.0697479,76138300,AAPL
12-01-2022,176.1199951,177.1799927,174.8200073,175.5299988,174.5171356,74805200,AAPL
13-01-2022,175.7799988,176.6199951,171.7899933,172.1900024,171.1964264,84505800,AAPL
14-01-2022,171.3399963,173.7799988,171.0899963,173.0700073,172.0713501,80440800,AAPL
18-01-2022,171.5099945,172.5399933,169.4100037,169.8000031,168.8202057,90956700,AAPL
19-01-2022,170,171.0800018,165.9400024,166.2299957,165.2707977,94815000,AAPL
20-01-2022,166.9799957,169.6799927,164.1799927,164.5099945,163.56073,91420500,AAPL
21-01-2022,164.4199982,166.3300018,162.3000031,162.4100037,161.4728699,122848900,AAPL
24-01-2022,160.0200043,162.3000031,154.6999969,161.6199951,160.6873779,162294600,AAPL
25-01-2022,158.9799957,162.7599945,157.0200043,159.7799988,158.858017,115798400,AAPL
26-01-2022,163.5,164.3899994,157.8200073,159.6900024,158.7685394,108275300,AAPL
27-01-2022,162.4499969,163.8399963,158.2799988,159.2200012,158.301239,121954600,AAPL
28-01-2022,165.7100067,170.3500061,162.8000031,170.3300018,169.3471375,179935700,AAPL
31-01-2022,170.1600037,175,169.5099945,174.7799988,173.7714539,115541600,AAPL
01-02-2022,174.0099945,174.8399963,172.3099976,174.6100006,173.6024628,86213900,AAPL
02-02-2022,174.75,175.8800049,173.3300018,175.8399963,174.8253326,84914300,AAPL
03-02-2022,174.4799957,176.2400055,172.1199951,172.8999939,171.9023132,89418100,AAPL
04-02-2022,171.6799927,174.1000061,170.6799927,172.3899994,171.6136322,82465400,AAPL
07-02-2022,172.8600006,173.9499969,170.9499969,171.6600037,170.8869171,77251200,AAPL
08-02-2022,171.7299957,175.3500061,171.4299927,174.8300018,174.0426331,74829200,AAPL
09-02-2022,176.0500031,176.6499939,174.8999939,176.2799988,175.4860992,71285000,AAPL
10-02-2022,174.1399994,175.4799957,171.5500031,172.1199951,171.3448334,90865900,AAPL
11-02-2022,172.3300018,173.0800018,168.0399933,168.6399994,167.8805084,98670700,AAPL
14-02-2022,167.3699951,169.5800018,166.5599976,168.8800049,168.1194305,86185500,AAPL
15-02-2022,170.9700012,172.9499969,170.25,172.7899933,172.0118256,62527400,AAPL
16-02-2022,171.8500061,173.3399963,170.0500031,172.5500031,171.7729187,61177400,AAPL
17-02-2022,171.0299988,171.9100037,168.4700012,168.8800049,168.1194305,69589300,AAPL
18-02-2022,169.8200073,170.5399933,166.1900024,167.3000031,166.5465546,82772700,AAPL
22-02-2022,164.9799957,166.6900024,162.1499939,164.3200073,163.5799866,91162800,AAPL
23-02-2022,165.5399933,166.1499939,159.75,160.0700073,159.3491211,90009200,AAPL
24-02-2022,152.5800018,162.8500061,152,162.7400055,162.0070953,141147500,AAPL
25-02-2022,163.8399963,165.1199951,160.8699951,164.8500061,164.1075897,91974200,AAPL
28-02-2022,163.0599976,165.4199982,162.4299927,165.1199951,164.376358,95056600,AAPL
01-03-2022,164.6999969,166.6000061,161.9700012,163.1999969,162.4650116,83474400,AAPL
02-03-2022,164.3899994,167.3600006,162.9499969,166.5599976,165.8098907,79724800,AAPL
03-03-2022,168.4700012,168.9100037,165.5500031,166.2299957,165.481369,76678400,AAPL
04-03-2022,164.4900055,165.5500031,162.1000061,163.1699982,162.4351349,83737200,AAPL
07-03-2022,163.3600006,165.0200043,159.0399933,159.3000031,158.5825958,96418800,AAPL
08-03-2022,158.8200073,162.8800049,155.8000031,157.4400024,156.7309418,131148300,AAPL
09-03-2022,161.4799957,163.4100037,159.4100037,162.9499969,162.2161407,91454900,AAPL
10-03-2022,160.1999969,160.3899994,155.9799957,158.5200043,157.8061066,105342000,AAPL
11-03-2022,158.9299927,159.2799988,154.5,154.7299957,154.0331573,96970100,AAPL
14-03-2022,151.4499969,154.1199951,150.1000061,150.6199951,149.9416504,108732100,AAPL
15-03-2022,150.8999939,155.5700073,150.3800049,155.0899963,154.3915253,92964300,AAPL
16-03-2022,157.0500031,160,154.4600067,159.5899963,158.8712769,102300200,AAPL
17-03-2022,158.6100006,161,157.6300049,160.6199951,159.896637,75615400,AAPL
18-03-2022,160.5099945,164.4799957,159.7599945,163.9799957,163.2415161,123511700,AAPL
21-03-2022,163.5099945,166.3500061,163.0099945,165.3800049,164.6352081,95811400,AAPL
22-03-2022,165.5099945,169.4199982,164.9100037,168.8200073,168.0597076,81532000,AAPL
23-03-2022,167.9900055,172.6399994,167.6499939,170.2100067,169.4434509,98062700,AAPL
24-03-2022,171.0599976,174.1399994,170.2100067,174.0700073,173.2860565,90131400,AAPL
25-03-2022,173.8800049,175.2799988,172.75,174.7200012,173.933136,80546200,AAPL
28-03-2022,172.1699982,175.7299957,172,175.6000061,174.8091736,90371900,AAPL
